path,dataset,speaker,emotion
data\TESS\dataverse_files\YAF_mode_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_mode_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_mood_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_mood_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_mood_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_mood_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_mood_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_mood_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_mood_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_moon_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_moon_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_moon_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_moon_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_moon_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_moon_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_moon_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_mop_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_mop_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_mop_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_mop_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_mop_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_mop_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_mop_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_mouse_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_mouse_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_mouse_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_mouse_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_mouse_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_mouse_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_mouse_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_nag_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_nag_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_nag_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_nag_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_nag_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_nag_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_nag_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_name_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_name_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_name_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_name_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_name_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_name_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_name_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_near_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_near_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_near_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_near_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_near_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_near_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_near_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_neat_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_neat_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_neat_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_neat_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_neat_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_neat_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_neat_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_nice_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_nice_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_nice_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_nice_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_nice_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_nice_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_nice_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_note_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_note_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_note_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_note_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_note_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_note_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_note_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_numb_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_numb_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_numb_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_numb_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_numb_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_numb_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_numb_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pad_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pad_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pad_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pad_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pad_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pad_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pad_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_page_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_page_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_page_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_page_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_page_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_page_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_page_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pain_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pain_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pain_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pain_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pain_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pain_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pain_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pass_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pass_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pass_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pass_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pass_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pass_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pass_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pearl_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pearl_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pearl_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pearl_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pearl_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pearl_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pearl_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_peg_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_peg_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_peg_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_peg_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_peg_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_peg_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_peg_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_perch_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_perch_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_perch_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_perch_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_perch_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_perch_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_perch_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_phone_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_phone_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_phone_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_phone_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_phone_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_phone_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_phone_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pick_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pick_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pick_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pick_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pick_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pick_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pick_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pike_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pike_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pike_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pike_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pike_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pike_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pike_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pole_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pole_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pole_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pole_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pole_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pole_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pole_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_pool_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_pool_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_pool_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_pool_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_pool_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_pool_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_pool_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_puff_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_puff_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_puff_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_puff_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_puff_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_puff_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_puff_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rag_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rag_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rag_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rag_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rag_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rag_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_rag_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_raid_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_raid_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_raid_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_raid_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_raid_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_raid_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_raid_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rain_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rain_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rain_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rain_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rain_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rain_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_rain_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_raise_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_raise_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_raise_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_raise_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_raise_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_raise_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_raise_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rat_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rat_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rat_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rat_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rat_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rat_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_rat_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_reach_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_reach_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_reach_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_reach_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_reach_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_reach_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_reach_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_read_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_read_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_read_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_read_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_read_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_read_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_read_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_red_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_red_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_red_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_red_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_red_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_red_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_red_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_ring_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_ring_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_ring_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_ring_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_ring_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_ring_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_ring_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_ripe_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_ripe_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_ripe_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_ripe_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_ripe_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_ripe_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_ripe_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_road_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_road_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_road_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_road_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_road_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_road_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_road_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_room_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_room_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_room_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_room_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_room_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_room_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_room_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rose_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rose_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rose_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rose_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rose_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rose_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_rose_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rot_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rot_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rot_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rot_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rot_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rot_ps.wav,TESS,dataverse_files,surprised
data\TESS\dataverse_files\YAF_rot_sad.wav,TESS,dataverse_files,sad
data\TESS\dataverse_files\YAF_rough_angry.wav,TESS,dataverse_files,angry
data\TESS\dataverse_files\YAF_rough_disgust.wav,TESS,dataverse_files,disgust
data\TESS\dataverse_files\YAF_rough_fear.wav,TESS,dataverse_files,fearful
data\TESS\dataverse_files\YAF_rough_happy.wav,TESS,dataverse_files,happy
data\TESS\dataverse_files\YAF_rough_neutral.wav,TESS,dataverse_files,neutral
data\TESS\dataverse_files\YAF_rough_ps.wav,TESS,dataverse_files,surprised
